CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO_FED|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECC_Feb2017|CASILLA|PAN|PRI|PRD|PT|PVEM|UDC|NVA_ALIANZA|SI|PPC|PJ|PRC|PCP|MORENA|ES|PAN_UDC_PPC_ES|PAN_UDC_PPC|PAN_UDC_ES|PAN_PPC_ES|UDC_PPC_ES|PAN_UDC|PAN_PPC|PAN_ES|UDC_PPC|UDC_ES|PPC_ES|PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP|PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC|PRI_PVEM_NVA_ALIANZA_SI_PJ_PCP|PRI_PVEM_NVA_ALIANZA_SI_PRC_PCP|PRI_PVEM_NVA_ALIANZA_PJ_PRC_PCP|PRI_PVEM_SI_PJ_PRC_PCP|PRI_NVA_ALIANZA_SI_PJ_PRC_PCP|PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP|PRI_PVEM_NVA_ALIANZA_SI_PJ|PRI_PVEM_NVA_ALIANZA_SI_PRC|PRI_PVEM_NVA_ALIANZA_SI_PCP|PRI_PVEM_NVA_ALIANZA_PJ_PRC|PRI_PVEM_NVA_ALIANZA_PJ_PCP|PRI_PVEM_NVA_ALIANZA_PRC_PCP|PRI_PVEM_SI_PJ_PRC|PRI_PVEM_SI_PJ_PCP|PRI_PVEM_SI_PRC_PCP|PRI_PVEM_PJ_PRC_PCP|PRI_NVA_ALIANZA_SI_PJ_PRC|PRI_NVA_ALIANZA_SI_PJ_PCP|PRI_NVA_ALIANZA_SI_PRC_PCP|PRI_NVA_ALIANZA_PJ_PRC_PCP|PRI_SI_PJ_PRC_PCP|PVEM_NVA_ALIANZA_SI_PJ_PRC|PVEM_NVA_ALIANZA_SI_PJ_PCP|PVEM_NVA_ALIANZA_SI_PRC_PCP|PVEM_NVA_ALIANZA_PJ_PRC_PCP|PVEM_SI_PJ_PRC_PCP|NVA_ALIANZA_SI_PJ_PRC_PCP|PRI_PVEM_NVA_ALIANZA_SI|PRI_PVEM_NVA_ALIANZA_PJ|PRI_PVEM_NVA_ALIANZA_PRC|PRI_PVEM_NVA_ALIANZA_PCP|PRI_PVEM_SI_PJ|PRI_PVEM_SI_PRC|PRI_PVEM_SI_PCP|PRI_PVEM_PJ_PRC|PRI_PVEM_PJ_PCP|PRI_PVEM_PRC_PCP|PRI_NVA_ALIANZA_SI_PJ|PRI_NVA_ALIANZA_SI_PRC|PRI_NVA_ALIANZA_SI_PCP|PRI_NVA_ALIANZA_PJ_PRC|PRI_NVA_ALIANZA_PJ_PCP|PRI_NVA_ALIANZA_PRC_PCP|PRI_SI_PJ_PRC|PRI_SI_PJ_PCP|PRI_SI_PRC_PCP|PRI_PJ_PRC_PCP|PVEM_NVA_ALIANZA_SI_PJ|PVEM_NVA_ALIANZA_SI_PRC|PVEM_NVA_ALIANZA_SI_PCP|PVEM_NVA_ALIANZA_PJ_PRC|PVEM_NVA_ALIANZA_PJ_PCP|PVEM_NVA_ALIANZA_PRC_PCP|PVEM_SI_PJ_PRC|PVEM_SI_PJ_PCP|PVEM_SI_PRC_PCP|PVEM_PJ_PRC_PCP|NVA_ALIANZA_SI_PJ_PRC|NVA_ALIANZA_SI_PJ_PCP|NVA_ALIANZA_SI_PRC_PCP|NVA_ALIANZA_PJ_PRC_PCP|SI_PJ_PRC_PCP|PRI_PVEM_NVA_ALIANZA|PRI_PVEM_SI|PRI_PVEM_PJ|PRI_PVEM_PRC|PRI_PVEM_PCP|PRI_NVA_ALIANZA_SI|PRI_NVA_ALIANZA_PJ|PRI_NVA_ALIANZA_PRC|PRI_NVA_ALIANZA_PCP|PRI_SI_PJ|PRI_SI_PRC|PRI_SI_PCP|PRI_PJ_PRC|PRI_PJ_PCP|PRI_PRC_PCP|PVEM_NVA_ALIANZA_SI|PVEM_NVA_ALIANZA_PJ|PVEM_NVA_ALIANZA_PRC|PVEM_NVA_ALIANZA_PCP|PVEM_SI_PJ|PVEM_SI_PRC|PVEM_SI_PCP|PVEM_PJ_PRC|PVEM_PJ_PCP|PVEM_PRC_PCP|NVA_ALIANZA_SI_PJ|NVA_ALIANZA_SI_PRC|NVA_ALIANZA_SI_PCP|NVA_ALIANZA_PJ_PRC|NVA_ALIANZA_PJ_PCP|NVA_ALIANZA_PRC_PCP|SI_PJ_PRC|SI_PJ_PCP|SI_PRC_PCP|PJ_PRC_PCP|PRI_PVEM|PRI_NVA_ALIANZA|PRI_SI|PRI_PJ|PRI_PRC|PRI_PCP|PVEM_NVA_ALIANZA|PVEM_SI|PVEM_PJ|PVEM_PRC|PVEM_PCP|NVA_ALIANZA_SI|NVA_ALIANZA_PJ|NVA_ALIANZA_PRC|NVA_ALIANZA_PCP|SI_PJ|SI_PRC|SI_PCP|PJ_PRC|PJ_PCP|PRC_PCP|CAND_IND1|CAND_IND2|NUM_VOTOS_CAN_NREG|NUM_VOTOS_VALIDOS|NUM_VOTOS_NULOS|TOTAL_VOTOS|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_Ago2022|ID_DTTO_LOCAL_Ago2022|ID_MUNICIPIO_Ago2022|MUNICIPIO_Ago2022|SECCION_Ago2022|TIPO_SECC_Ago2022|OBSERVACION_MMGE_Ago2022
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|322|M|B|180|74|2|5|0|0|2|2|1|0|0|0|63|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|73|4|0|409|4|413|656|GRUPO DE RECUENTO||||3|4|18|MONCLOVA|322|M|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|322|M|C01|153|84|3|6|1|2|1|3|1|1|0|0|60|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|73|4|0|395|0|395|656|GRUPO DE RECUENTO||||3|4|18|MONCLOVA|322|M|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|323|M|B|145|91|9|6|3|0|4|1|0|0|2|0|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29|3|0|342|5|347|602|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|323|M|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|323|M|C01|156|92|6|3|5|0|4|0|0|0|1|0|61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29|3|0|360|0|360|601|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|323|M|
2|5|COAHUILA|3|6|FRONTERA|18|MONCLOVA|324|U|B|105|42|2|3|3|1|0|1|0|1|0|0|54|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|54|3|0|270|3|273|431|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|324|U|
2|5|COAHUILA|3|6|FRONTERA|18|MONCLOVA|324|U|C01|125|48|1|1|2|0|1|0|0|1|0|0|43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|42|1|0|265|2|267|430|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|324|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|325|U|B|118|93|4|4|6|1|0|2|0|0|1|0|74|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|50|6|0|362|4|366|653|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|325|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|325|U|C01|109|104|4|5|6|1|1|1|0|0|0|0|96|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|54|3|0|385|6|391|653|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|325|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|325|U|C02|129|104|1|2|2|0|3|1|0|1|0|0|76|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|53|4|0|378|4|382|652|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|325|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|325|U|C03|121|112|4|6|10|1|4|2|0|1|0|0|84|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|42|7|0|395|5|400|652|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|325|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|326|U|B|185|97|4|6|1|2|5|2|0|1|1|0|73|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|72|6|0|457|6|463|782|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|326|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|326|U|C01|189|99|5|4|1|1|2|1|0|2|1|0|92|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|73|5|1|478|7|486|782|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|326|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|326|U|C02|164|96|3|5|2|1|9|0|0|0|1|0|99|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|66|5|1|451|6|458|782|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|326|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|326|U|C03|195|102|2|5|3|3|2|5|1|1|1|0|87|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|62|2|0|472|5|477|781|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|326|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|326|U|C04|175|117|6|3|2|2|6|1|0|1|0|0|94|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|64|8|0|481|2|483|781|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|326|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|327|U|B|147|84|1|4|2|0|1|0|0|0|0|0|58|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|61|3|0|362|2|364|672|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|327|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|327|U|C01|127|101|2|6|5|1|1|0|0|1|0|0|82|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|40|1|0|371|3|374|671|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|327|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|328|U|B|93|118|1|9|2|0|1|0|2|1|0|0|77|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|27|4|1|337|4|342|611|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|328|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|328|U|C01|112|100|2|4|2|0|4|0|0|0|0|0|69|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|39|1|0|334|6|340|610|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|328|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|329|U|B|86|93|2|9|0|0|1|1|0|1|0|0|62|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|272|8|280|536|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|329|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|329|U|C01|103|117|4|5|3|1|2|0|0|2|0|0|35|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|1|0|290|2|292|536|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|329|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|330|U|B|85|126|0|5|1|0|3|2|1|3|0|1|59|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|22|2|0|313|5|318|571|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|330|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|330|U|C01|86|115|2|8|3|0|1|2|0|2|0|0|58|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|35|1|0|317|3|320|570|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|330|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|331|U|B|75|117|2|2|2|2|2|1|0|0|0|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|3|0|286|6|292|557|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|331|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|331|U|C01|99|106|4|2|2|1|0|1|0|0|0|0|52|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|27|1|0|297|3|300|556|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|331|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|331|U|C02|89|109|4|5|4|0|2|1|0|0|0|0|56|0|1|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20|2|0|296|2|298|556|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|331|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|332|U|B|195|38|1|1|0|0|3|0|0|0|0|0|45|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|78|0|0|364|2|366|611|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|332|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|332|U|C01|187|58|2|2|5|0|3|0|0|0|0|0|43|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|76|4|0|382|1|383|611|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|332|U|
2|5|COAHUILA|3|5|MONCLOVA|18|MONCLOVA|332|U|C02|183|59|3|1|1|0|1|0|0|0|0|0|36|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|3|0|380|3|383|610|GRUPO DE RECUENTO||||3|5|18|MONCLOVA|332|U|
