estado,num_muestra,corte,candidato,LI,LS
MEX,76,50,CAND_1,32.71,34.82
MEX,76,50,CAND_2,17.68,19.06
MEX,76,50,CAND_3,0.91,1.09
MEX,76,50,CAND_4,29.79,31.54
MEX,76,50,CAND_5,2.04,2.38
MEX,76,50,OTROS,2.87,3.15
MEX,76,50,PART,52.88,54.44
MEX,77,50,CAND_0,11.5,12.88
MEX,77,50,CAND_1,32.24,34.05
MEX,77,50,CAND_2,16.96,18.15
MEX,77,50,CAND_3,1,1.22
MEX,77,50,CAND_4,30.03,31.78
MEX,77,50,CAND_5,1.97,2.19
MEX,77,50,OTROS,2.86,3.17
MEX,77,50,PART,52.21,53.71
MEX,78,50,CAND_0,10.72,11.88
MEX,78,50,CAND_1,32.16,34.02
MEX,78,50,CAND_2,17.18,18.69
MEX,78,50,CAND_3,1.07,1.32
MEX,78,50,CAND_4,30.48,32.16
MEX,78,50,CAND_5,2.1,2.33
MEX,78,50,OTROS,2.79,3.08
MEX,78,50,PART,53.04,54.41
MEX,79,50,CAND_0,10.76,11.99
MEX,79,50,CAND_1,33.52,35.41
MEX,79,50,CAND_2,16.96,18.35
MEX,79,50,CAND_3,1.03,1.23
MEX,79,50,CAND_4,29.39,31.03
MEX,79,50,CAND_5,2.02,2.26
MEX,79,50,OTROS,2.89,3.16
MEX,79,50,PART,52.53,53.94
MEX,80,50,CAND_0,10.95,12.05
MEX,80,50,CAND_1,33.72,35.67
MEX,80,50,CAND_2,16.92,18.35
MEX,80,50,CAND_3,0.94,1.12
MEX,80,50,CAND_4,29.21,30.98
MEX,80,50,CAND_5,1.98,2.22
MEX,80,50,OTROS,2.81,3.08
MEX,80,50,PART,52.5,53.92
MEX,81,50,CAND_0,10.63,11.72
MEX,81,50,CAND_1,32.5,34.27
MEX,81,50,CAND_2,17.57,18.94
MEX,81,50,CAND_3,0.99,1.18
MEX,81,50,CAND_4,29.97,31.6
MEX,81,50,CAND_5,2.05,2.44
MEX,81,50,OTROS,2.91,3.23
MEX,81,50,PART,52.91,54.26
MEX,82,50,CAND_0,11.04,12.19
